RCP_SNO,CKG_NM
930477,묵보쌈
,
930645,야채스프
,
930878,김치만두전골
931305,통삼겹구이
931592,조개미역국
,
931629,소고기미역국
,
931926,스콘
931933,통밀스콘
932095,호두롤치즈빵
932114,소고기장조림
932127,밥
932131,멕시칸샐러드
932570,토마토에그스크램블
932617,만두국
932792,삼색마들렌
933463,쇠고기두부덮밥
933465,쇠고기굴소스볶음
933469,불고기버거
933492,블루베리팬케이크
933503,가나슈초코슈가볼
933518,생크림핫케이크
933751,딸기잼쿠키
,
,
934673,단호박푸딩
934809,소시지달걀말이
935006,밤카스테라
935016,갑오징어아스파라거스볶음
935181,전
935202,청경채피망볶음
935240,햄버그스테이크
935290,콩나물미더덕찜
,
936407,돼지고기김치찌개
937670,KFC비스킷
938194,아스파라거스샐러드
938199,파인애플스프링롤
938201,샤오마이
938207,토마토소스홍합찜
,
939839,아이스크림와플
939840,티라미수
940491,무조림
940535,떡갈비
941306,커리치킨샐러드
941671,수플레치즈케익
941793,치즈당근케이크
941857,굴무채국
942074,단호박찹쌀전병
942115,초코볼
942708,당근컵케이크
943949,커피젤리
943964,어묵잡채
944080,고구마바나나빵
944112,소세지빵
944240,마론파운드케이크
944370,크리스마스케이크
944375,피자
944380,프라이드치킨
944385,와인소스
944391,유자머핀
944398,굴만두
944415,슈톨렌
944419,파리브레스트
944423,케이크
,
944515,피넛청크쿠키
945055,베이컨감자빵
945115,고구마그라탕
945443,가토쇼콜라케이크
946014,스노우볼
946173,쉬폰
946267,마파두부덮밥
946348,다시마구기자조림
947086,고구마빵
947118,초코다쿠아즈
947136,소고기선지국
947566,가토쇼콜라케이크
947568,쇼콜라케이크
947578,사과초콜렛과자
947594,초코파운드케익
947608,크리스마스케익
947917,초코케익
948148,치즈케이크
948232,귤칩
948238,크리스마스케익
948243,식빵
948317,딸기슈
949715,치즈샐러드
949721,밀크티스콘
950248,마카로니그라탕
950334,베이컨참치야채토스트
950886,느타리버섯피망볶음
950995,사골떡볶이
951560,어묵꼬치우동
951723,바나나초콜릿파운드케이크
951760,감자샐러드
951765,소고기스튜
953435,초콜릿무스
954023,로스트치킨
954032,등갈비강정
954369,고구마머랭구이
954384,깨강정
954422,단호박떡케익
954532,아몬드피넛버터쿠키
954545,무만두
954573,마론잼
954642,치즈케이크
955127,해물짬뽕
955141,초코컵케이크
955153,파프리카카나페
955155,햄에그샌드위치
955234,스시롤
955236,파래새우전
955283,청국장찌개
955284,파프리카미트로프
955288,브레드스틱
955297,청경채무침
955608,피칸쿠키
957162,버섯찌개
957170,무스테이크
957180,단자
957259,초콜릿치즈케이크
957347,오징어다리튀김
957453,베이컨라이스미트로프
958468,식빵마늘빵
,
958906,애플타르트
958920,요구르트카레라이스
958935,육개장
960200,베이글
960574,치즈파스타
961692,버터링쿠키
963019,피칸초코칩쿠키
963603,레몬홍차비스코티
963881,구겔호프
964018,키위양갱
964225,초코땅콩쿠키
964697,초코칩쿠키
964819,대추생강차
964827,돼지고기김치찌개
964832,콩나물맛살무침
964843,파래초무침
,
965535,치킨떡꼬치
965538,허니브레드
965556,짜장면
965561,호떡
,
965566,핫케이크도너츠
965568,스콘
965596,요구르트샐러드
965599,파래전
965659,파래무침
965660,굴어묵탕
965670,알탕
965673,컵떡볶이
967018,떡볶이
,
968218,안심스테이크
968727,떡만두국
968907,크리스마스머핀
968910,호두파이
968912,햄버거
968946,치킨파이
968951,미트파이
968969,오렌지닭봉구이
968974,닭안심구이
968976,아이스크림크레이프
968982,레몬수플레
968990,곰돌이김밥
969002,스팸볶음
970187,가래떡꼬치
970263,고추장돼지불고기
970364,머핀
970498,굴콩나물국
970817,땅콩호두쿠키
971489,에스프레소쿠키
971936,갸토쇼콜라
971967,오징어볶음
972001,과일샐러드
972198,고추장멸치볶음
972260,떡꼬치
972452,오징어불고기
972470,매생이국
973224,단호박소고기말이
973266,초코브라우니
973413,참나물샐러드
973552,베이글그라탕
973577,버터링쿠키
974045,닭똥집튀김
974082,황도케익
,
974140,초코머핀
974476,티라미수
974773,눈꽃케익
975435,아망디오쇼콜라
975609,불고기밥케익
,
977791,커피치즈식빵
977808,애플타르트
978604,꿀생강차
978605,돈가스
978606,해초샐러드
979546,돈가스
,
980740,곰국
,
981412,닭다리구이
981442,고구마카레
981455,고구마고추장조림
981471,장미꽃머핀
981501,고구마오이카나페
981515,오이감자피자
981650,수제비후라이드치킨전골
982029,키위요거트파르페
982455,식빵마늘빵
982459,전복초
982470,감자버터구이
982816,김치그라탕
983580,마늘삼겹살구이
983667,갈치찌개
983950,고기만두
984525,포춘쿠키
985313,묵은지삼겹살롤
,
985557,떡만두국
,
985919,달걀하트쿠키
986072,장똑똑이
986385,소세지볶음
986392,쇠고기야채볶음
986395,고구마롤돈까스
987988,치즈고구마돈까스
988147,소고기샤브샤브
988152,굴밥
988153,귤잼
988559,가래떡그라탕
988660,라볶이
988878,브라우니치즈케이크
990129,사골떡국
990141,바나나고구마구이
990147,계란볶음밥
990311,바베큐폭립오므라이스
990312,궁중떡볶이
990318,딸기샐러드
990655,만쥬
990658,오렌지파운드케이크
991563,닭봉조림
,
991854,새우튀김
991855,바나나와플
991937,공갈빵
991943,김치두부동그랑땡
991949,쥐포무침
991996,스틱
992188,치즈미트볼
992533,소고기주먹밥
992559,배수정과
992568,귤차
993170,햄버거
993510,연어캘리포니아롤
993675,젤리
,
993991,골뱅이무침
994651,어묵탕
995307,뼈다귀감자탕
995527,크림그라탕
996079,김치떡피자
996742,바나나두유
996748,부추만두
997034,해물철판볶음
997040,교촌치킨
997169,파슬리후레이크
997201,파운드케익
997206,삼겹살김치볶음
997208,마늘어묵볶음
997244,고사리나물
997251,오징어마조림
997255,삼겹살
997258,소갈비찜
997267,대구지리
997268,대구매운탕
997271,과일케이크
998040,고구마케이크
998335,모카파운드
998682,깐쇼새우
998683,조개젓갈
998817,표고버섯돼지갈비찜
998820,식빵러스크
999038,고추잡채
999703,시금치불고기샌드위치
1000240,미트볼그라탕
1000318,두부베이컨말이
1000763,호두만주
1001360,불고기버섯전골
1001368,치즈김치볶음밥
,
1002049,녹차쉬폰케이크
1002344,까나페
1002367,고구마버터구이
1002380,자반고등어찜
1002650,초코쉬퐁
1002680,파스타그라탕
1002689,돼지고기고추장불고기
1002695,굴생채
1002843,치킨피자토스트
,
1003081,치즈롤치킨까스
1003235,대하콩나물찜
1003727,쇠고기당근감자말이
1004448,아몬드비스코티
1004750,간장김밥
1005302,플로랑탱아망드
1005515,대구찜
1005518,만쥬
1005519,야채피클
1005520,김치만두
1005940,해물누룽지탕
1005966,떡갈비
1007047,볶음짬뽕
1007065,치킨스테이크
1007077,샤베트
1007087,야채비빔밥
1007693,견과류멸치볶음
1007902,떡갈비구이
1007974,초코바나나머핀
1008207,떡갈비
1009014,대추단호박케이크
1009575,양파식빵
1009580,양미리조림
1009773,바게트
1010009,소고기육회
1010385,스크램블에그김치볶음밥
1010485,동그랑땡
1011168,양갱
1011169,바게트샌드위치
1011171,돼지고기장조림
1011173,탕수육
1011256,애플파이
1012404,참치호박잎쌈롤
1012590,강정
1012785,오징어볶음
1013635,그라탕
1014043,단호박와플
1014087,호두팥만쥬
1014218,연어무쌈말이
1014257,전복밥
1014270,대추스콘
1014278,고구마찹쌀떡
1015611,메이플피칸파이
1015747,만두국
1015752,떡
1016739,부대찌개
1017065,파스타소스
1017455,두부고기부침
1017506,제육볶음
1018328,닭봉고로케
1018385,귤양갱
1018408,귤젤리
1018546,단호박크림파스타
1018925,김밥
1018926,에이드
1018931,두부
1018937,고구마크림치즈케익
1018940,만두국
1019116,불고기버거
1020093,크림치즈크루아상쿠키
1020473,생강케이크
1020504,단호박마카로니샐러드
1020519,단호박마카로니그라탕
1021377,달걀찜밥
1021999,허니케이크
1022182,통밀뮈슬리쿠키
1023193,고구마달걀토스트
1023196,매생이콩나물죽
1023198,꼬막비빔국수
1023318,감자칩
1023507,야채치즈구이
1023513,돼지등갈비찜
1023516,파래김치
1023518,두릅적
1023522,오이물김치
1023523,닭가슴살동그랑땡
1023671,브런치
1023681,가지전
1023697,모듬튀김
1023705,마늘전
1023712,식혜
1023721,인절미
1024574,도라지나물
1024581,연어스테이크
1025291,치즈초코칩파운드케이크
1025302,초코머핀
1025306,요쿠르트치즈스콘
1025313,닭볶음우동
1025320,양파샌드위치
1025471,치즈케이크
1025554,쇠고기미역국
1025716,바지락부추부침개
1025717,미나리나물
1025718,과자
1025720,대하구이
1025722,고구마순무침
1025723,카레볶음밥
1025725,쿠키
1025726,명란젓알밥
1025727,잣죽
1025729,명란젓찜
1025732,단호박식혜
1025733,대구전
1025979,야채케이크
1025981,삼겹살김치볶음밥
1025982,된장찌개
1025983,초코칩쿠키
1025984,모카비스킷
1026327,초코브라우니
1026341,고구마케익
,
1026592,만두국
1026860,파인애플볶음밥
1026862,야채계란빵
1027142,초코칩크림치즈컵케이크
1027338,미니불고기햄버거
1027566,단호박푸딩
1027697,안동찜닭
1028655,브라우니
1028695,견과류고구마쿠키
1028705,닭다리튀김
1028830,까르보나라떡볶이
1030638,청국장
1030641,에이드
1030645,호박전
1030660,약밥
1030675,떡맛탕
1030707,동태전
1030821,치킨샐러드
1030843,조기매운탕
1031407,김치볶음밥
1032049,고구마샐러드
1032061,브로콜리파스타
1032066,오이초밥
1032082,소세지샌드위치
1032096,그린티라미수
1032100,고구마빈대떡
1032110,오믈렛
1032144,사시미곤약쫄면
1032173,자장면
1032620,돼지목살양념구이
1032624,초코두부아이스크림
1032630,오징어짬뽕라면
1032635,장어탕수
1032638,새우스틱
1032642,새우소금구이
1032647,쭈꾸미퀘사디아
1032656,토마토참치스파게티
1032662,단호박고등어조림
1032666,단호박파운드케이크
1032673,킹크랩파스타
1032680,삼겹살김치파스타
,
1034103,닭도리탕
1034410,쇠고기떡볶음
1034416,쇠고기장조림 
1034424,소고기장조림
1034461,시래기나물
1034580,가래떡피자
1034604,마파두부
1034611,키세스쿠키
1034629,초콜렛
1036001,초콜릿
1036065,도라지무침
1036138,지중해샐러드
1036155,오코노미야끼
1036160,해파리냉채
1036444,초콜릿치즈타르트
1036465,생크림스콘
1036610,돼지고기김치볶음밥
1038119,돈가스월남쌈
1038136,찹쌀브라우니
1038676,탄두리치킨
1039959,치즈김치전
1040022,홍합조림
1040218,초코피칸쿠키
1041314,꽃게된장찌개
1041323,바나나땅콩샐러드
,
1041610,맥모닝토스트
1042055,헤이즐넛초콜릿
1042275,황태구이
1042352,치즈떡볶이
1042822,아몬드초콜릿
1044816,햄말이주먹밥
1044824,피자
1046154,닭꼬치구이
1046157,매생이굴떡국
1046159,우거지된장국
1046160,연어구이
1046161,곤약탕평채
1046527,돼지고기김치찌개
1046669,모카초코쿠키
1047204,바나나강정
1047221,삼치조림
1047240,나물
1047241,가나슈초콜릿
1047965,치즈초콜릿쿠키
1048386,아몬드비스코티
1048716,느타리버섯볶음
1048723,김치햄버거스테이크
1048749,쌀가루모카머핀
1048770,떡제육볶음
1048778,약밥
1050881,오쇼콜라
1051334,생강쿠키
1051346,순두부찌개
1051369,바나나피자
1051428,레어치즈케익
1052615,돼지고기장조림
1052781,파베초콜릿
1053619,청국장
1053623,시금치무침
1053629,상추장떡
1053842,초콜릿쿠키
1054214,전자렌지초콜릿찰떡
1054380,가나슈타르트
1054575,마들렌
1055008,아몬드초코타르트
1055350,갈치조림
1055374,어묵멸치볶음
1055382,돈까스
1055389,치즈김치볶음밥
1058078,볶음밥
1058209,닭조림
1058215,코다리간장조림
1058227,볶음쌀국수
1058543,타르트지
1058603,에그타르트
1059730,코코넛머핀
1059745,돈까스
1059774,호박고구마밥
1059789,마파두부
1059796,호박고구마스프
1059906,김치콩나물해장국
1059913,사골된장국
1059920,소고기무국
1059940,안동찜닭
1060230,딸기쨈
1060530,김치치즈햄버그스테이크
1060636,호박죽
1060906,참치초밥롤
1061537,라볶이
1061661,김치고구마크레페
1061675,새우김치쌈밥
1061696,해물단호박찜
1062066,콩나물두부죽
1062069,마블치즈케익
1062081,짬뽕
1062117,피망전
1063716,야채키쉬
1065440,참치샌드위치
1065931,식빵햄카나페
1065967,동파육
1067580,크런키초콜렛
1068631,치킨스테이크
1068659,간장닭찜
1068677,진미채전
1069079,콩나물겨자채
,
1069161,콩비지김치전
1069180,돈까스샐러드
1069633,감자전
1070121,키조개해물떡볶이
1070336,찹스테이크
1070354,멸치새우볶음
1070371,치킨커틀릿
1071072,미역줄기볶음
1071080,양장피
1071680,새우볶음밥
1072541,와플햄버그스테이크
1073536,샌드위치
1073814,고추장찌개
1073825,자색고구마스프
1073861,타코야끼
1074067,고구마치즈케익
1075735,미역국
1076163,바나나머핀
1076178,딸기토스트
